Sale_ID,Sale_Date,City,Zip_Code,House_Type,Bedrooms,Bathrooms,Square_Feet,Year_Built,Condition,Sale_Price
32cf037e-e402-4465-8bea-5da857098c0b,2024-01-20,New York,49861,Mobile Home,3,3,1141,1997,Good,716282
55890d0a-9a22-4953-95ca-866bbfabd0c8,2020-09-05,San Antonio,15001,Multi-Family,2,2,3574,1971,Good,479505
8a4ad34b-94b9-4ccf-8f14-91a43a55349c,2024-06-23,San Diego,40511,Townhouse,4,1,1467,1976,Fair,572313
2cea573a-adec-43e6-b6b0-2381ad1219c1,2021-02-18,San Jose,77814,Single Family,1,3,2666,2016,Poor,83340
19128107-a816-4bc4-b87f-7c1d9c5f7c1b,2022-07-09,San Diego,72879,Single Family,6,1,1031,1962,Good,351994
0892a1d9-44b2-40c8-93f0-5f20f99fa6ce,2025-01-03,Phoenix,23831,Multi-Family,1,2,4878,1994,Good,546915
22b05fcc-bc56-4d77-b871-0084784bf098,2022-06-30,New York,03600,Townhouse,4,2,1806,1959,Good,687999
94e2e62a-f26b-4cd5-8d9a-139aa2ab85b1,2023-11-03,Houston,77710,Mobile Home,6,3,3128,1958,Good,789538
f778dc87-4ddf-417f-937a-c10ef3dca15f,2020-09-11,Phoenix,25906,Condo,2,2,1769,2003,Excellent,61094
d7bf2210-3959-4098-86ce-86f2d6abc5c8,2025-02-03,Phoenix,22922,Single Family,3,1,1430,1976,Fair,924391
354ca8ff-d7f1-4a2d-9f78-e6f50b7683d7,2023-06-10,San Diego,89076,Condo,1,2,2251,1983,Fair,842173
2ca8f29d-f872-4835-a9fa-cf4134e7e2e5,2023-12-29,Los Angeles,99421,Mobile Home,5,1,1736,1950,Good,685873
8ea1e509-2e1e-45a7-82d1-cbb3d5228a06,2024-06-15,Houston,51214,Multi-Family,5,1,3410,1981,Fair,515590
1194b911-cfac-4a8d-9f4a-bac37dc84e19,2023-05-30,Phoenix,78753,Single Family,4,2,1075,2020,Fair,560491
8f3f927f-e612-4f92-b541-8af1cdbe4e63,2024-01-29,San Jose,49039,Condo,2,3,3410,2016,Fair,434708
6ab6ae95-a196-4eed-a51f-954e6b0e4274,2020-09-15,Houston,09291,Single Family,1,4,1926,1969,Fair,118798
37ea2589-88a6-45aa-9ef5-33ce3145bc0d,2025-05-26,San Antonio,11585,Condo,2,2,1619,1984,Excellent,952458
caa39877-b7e7-4cfe-ae82-b1dd94202b1f,2023-07-15,Los Angeles,62535,Townhouse,1,1,2436,1966,Good,251604
7ef5927f-db7c-4716-9ff4-2338748577e9,2021-10-25,Dallas,92031,Townhouse,4,1,4856,1967,Poor,160130
bbfe6521-c77c-4408-9c64-78ac13b27bd5,2021-12-03,Houston,98786,Multi-Family,4,2,3048,1994,Excellent,858596
b8f0baa1-e7e8-4c03-9a47-5e38dda29deb,2022-10-05,Chicago,97677,Mobile Home,5,3,4893,2002,Fair,740955
2290e2f2-c730-4b0c-b8c9-66486b5b6c6b,2022-06-04,Phoenix,76691,Single Family,2,3,1883,2017,Good,80257
835342ca-bfe6-41f3-bad6-06ba10ad7a70,2024-06-16,Chicago,36550,Mobile Home,6,1,1259,2014,Good,457427
89cfbf05-0222-4f2e-88ee-4092417292d4,2023-05-28,Los Angeles,80631,Condo,5,1,2610,1950,Good,932421
eb90a7a4-a9f7-4924-8879-55ae4af43558,2021-11-17,New York,90752,Multi-Family,2,3,998,2007,Good,972736
b5b903e1-de88-44c4-8fe9-ff70334cf8ae,2021-04-08,Chicago,43557,Townhouse,5,4,2333,1975,Fair,102691
71f48d99-f7fe-444b-8a0e-598439f9ef80,2024-02-10,Phoenix,03406,Townhouse,6,2,2725,1969,Good,654056
3bf02cb4-1b2b-49a3-976e-c29882108d6a,2023-08-05,San Jose,66467,Multi-Family,3,1,2771,1959,Poor,468829
b5e8005c-b580-4198-99b6-28c3eca46d6e,2025-03-12,San Jose,07013,Single Family,3,1,674,2008,Poor,588314
7706fefd-de31-480d-898e-bf2f2a45d48e,2024-04-03,Phoenix,04480,Mobile Home,3,3,4071,1990,Good,799450
8aca4ea2-eb83-44de-bb2b-02536613f492,2021-05-03,San Diego,10086,Condo,3,2,1436,1954,Fair,343052
6889fa9a-ac94-49fb-a338-71e122beb479,2024-06-24,Los Angeles,97404,Mobile Home,1,3,1099,2014,Poor,593898
57cb2fe8-dcc9-47c6-93a5-77e54793c0dc,2022-11-05,San Diego,92723,Townhouse,3,2,737,1966,Poor,227718
42aedec6-e78b-4a05-8e6d-853821619ba7,2022-11-16,Phoenix,38318,Multi-Family,6,2,2697,1971,Poor,548357
5c84e650-c0b9-486f-9626-58c4f31418c5,2025-05-30,San Antonio,74407,Townhouse,4,2,4296,1990,Excellent,375329
0cf79729-6f5f-4827-a1e9-823abad08f3c,2025-04-09,Phoenix,79395,Townhouse,4,1,2485,2017,Excellent,908999
df705abe-c175-4153-a664-3d5bfd7d4135,2024-08-03,Dallas,73629,Condo,1,4,3357,2018,Poor,228646
1c5a5f13-dc1f-47c1-9daf-07a3657414f0,2020-08-24,Dallas,30533,Single Family,3,3,4520,1960,Fair,568420
931d3894-76c8-4616-b80b-9c7709a7fdac,2021-05-16,San Diego,02228,Single Family,3,4,2500,2005,Fair,272123
246d4052-8394-483c-acfa-630c3942f427,2022-04-01,San Diego,57965,Condo,3,3,3210,2000,Poor,545236
937ceae5-f64b-4196-9a10-a62236281523,2024-04-10,Los Angeles,86720,Multi-Family,5,2,4586,1970,Poor,872614
1688a36c-0524-439c-bc58-5340819d5b35,2025-05-19,San Jose,66219,Mobile Home,2,1,2049,1975,Fair,952568
055913a6-03eb-4379-bb3e-7a0bfba7df18,2021-03-05,New York,55945,Multi-Family,5,4,1146,1968,Excellent,968074
ce615fdc-6c01-4d71-9d7c-b798afd5eb49,2022-12-19,San Antonio,76058,Mobile Home,2,1,2603,2009,Excellent,541006
f0cb04c5-1774-4f6d-be18-6b64e9b1268f,2021-08-13,Philadelphia,66634,Single Family,3,3,2696,2020,Poor,593576
8027aa02-3847-4db2-91aa-8d2f33aed368,2024-10-23,San Jose,81839,Townhouse,3,1,1303,1996,Fair,915256
88b539ce-1d9a-4453-b5d2-685ccacb3bd8,2025-05-06,Phoenix,18106,Townhouse,5,1,3003,2020,Excellent,997381
d3972858-1249-47e2-a9fd-dadd65742df2,2023-11-02,New York,48830,Multi-Family,5,4,2225,1975,Poor,658713
ad1f9571-32da-40b3-94b7-a6f30388fe5d,2021-09-16,Los Angeles,03555,Condo,2,2,3931,1989,Good,50917
ab8bb68e-fecf-4325-8e29-8b4b0b2ed4c4,2022-02-14,Houston,43278,Mobile Home,4,1,3578,1954,Poor,912034
eff4ce25-234f-43c5-a8a1-6bf7fcf643c3,2021-07-04,San Jose,92520,Townhouse,2,2,3439,1970,Good,901007
810cd192-52e2-4651-9b86-c2da23403aa1,2021-05-18,San Jose,32974,Multi-Family,5,3,3984,1953,Poor,908950
b97b8afc-3ef1-4f00-99db-b2cd2c116146,2022-02-25,New York,18233,Condo,6,1,3259,1972,Fair,827475
ca2fdb84-f00c-47aa-9f10-8cf8b944b7ea,2025-04-26,Phoenix,71092,Single Family,5,4,2461,1964,Fair,89104
e6a1a806-936e-40be-b7c3-e7cc81e86a88,2022-03-30,San Jose,75911,Condo,6,3,3456,1957,Fair,723422
cb818761-7ef8-402f-b2a4-25a093bfbacb,2025-05-06,New York,83692,Single Family,1,3,1285,1990,Fair,329143
154b80b7-30a2-4c8d-97d7-f2cc4b767e05,2024-11-27,Chicago,49784,Multi-Family,5,4,4883,1968,Good,312091
6e54b2cb-e6c6-4d83-b3a3-6b8b5ce44c26,2024-03-22,San Diego,55652,Condo,1,1,2219,1995,Poor,505061
0981fd18-268d-4665-8878-517ec3d125a4,2024-08-17,Dallas,04518,Multi-Family,4,1,2031,1977,Fair,453157
842eefda-e502-49a6-916e-e96320924256,2021-09-03,San Diego,25199,Single Family,2,3,1475,2017,Excellent,635457
af5dc097-530a-4d78-a7b8-d55bda9fcc42,2022-03-22,Phoenix,37486,Townhouse,6,1,3061,1964,Excellent,204542
0369fd40-e86f-4330-be52-982d3252bd26,2024-02-26,Chicago,21664,Townhouse,2,2,1965,1986,Excellent,179744
a5d1ac3b-4358-4663-8d0e-0274a9f66899,2024-12-27,San Jose,14804,Single Family,1,4,1843,1950,Poor,947116
ef282840-caee-4b7b-9c5e-e1d080fa9ec3,2021-05-08,San Antonio,31735,Mobile Home,6,2,762,2016,Excellent,109821
7604588e-f5e7-47ab-8b0a-e0a20d29bd50,2023-09-15,San Diego,61984,Mobile Home,2,1,2574,1973,Excellent,267741
3b10961e-6264-4cad-9df0-95d6da5e04ff,2022-03-23,Los Angeles,57339,Townhouse,5,3,3891,1976,Good,299265
ba55d473-15f2-4a1d-ab6a-506d772c31ff,2020-12-28,San Diego,66617,Townhouse,3,4,869,1989,Poor,487651
adb7f029-5834-46e0-a03f-3c7576869ce7,2024-09-12,Philadelphia,98877,Condo,1,1,1231,2012,Poor,447745
d46d122c-0f29-430e-80a4-101d7f63dbe1,2025-07-14,San Antonio,15958,Condo,2,1,1505,2010,Excellent,264127
ee292065-6e3a-48e4-91c0-aa6019247feb,2022-11-02,Philadelphia,57916,Townhouse,1,3,4071,1985,Poor,324336
608c2643-486f-4736-96a6-05800ff6a6c6,2024-06-21,Philadelphia,45597,Mobile Home,1,3,3853,1973,Good,386246
5c2e2e65-13a3-424a-a75d-f81f91350778,2024-01-23,Los Angeles,03225,Condo,6,2,2614,1973,Good,253834
c4caf6c7-a484-4b1b-837d-38c8c0d4eb3b,2020-12-05,Chicago,82796,Single Family,6,4,2241,1953,Fair,808826
615d5531-f8c7-46a3-b99e-eb92abe67e5e,2023-10-18,Philadelphia,38217,Condo,3,4,804,2016,Good,951326
fb650c64-3aa8-4dd5-ad68-931bfa9d6874,2025-07-08,San Antonio,62423,Condo,5,3,1181,1983,Fair,136795
d9a41510-16c1-4c43-854a-a677b923cbcc,2022-07-14,San Diego,61221,Condo,1,2,1440,2006,Excellent,215159
7d1e4c86-135f-425f-a01f-28035089542f,2023-09-07,Phoenix,44199,Multi-Family,2,4,2319,1998,Fair,378821
48b5ad01-336e-4879-b064-7c7cdc5a494e,2023-11-03,San Antonio,29775,Single Family,4,3,3243,2002,Fair,709987
9833bfe3-3d90-488e-a5b7-0e29a2b5c3c4,2025-03-27,Dallas,94836,Townhouse,1,1,2897,1972,Excellent,293877
06b8d840-5c1c-4658-bdba-3f7be67eaa72,2024-08-09,New York,20653,Mobile Home,1,4,1474,2018,Fair,249298
ddf9a25e-983a-48e5-8a29-bfe808af897e,2020-12-18,San Diego,67436,Mobile Home,3,2,1289,2002,Good,548843
3f68df3d-5b74-48d8-9a82-270cd95b0319,2024-07-02,Los Angeles,30038,Townhouse,5,2,4600,2011,Excellent,970759
ae7cfa81-decc-4146-91c0-fd12477f27af,2022-01-21,Philadelphia,48928,Multi-Family,4,2,3741,1990,Poor,762793
6fe4dd89-1a8d-4eac-9d2c-26ae5d8131c4,2022-12-03,Phoenix,07981,Mobile Home,6,1,2022,2006,Fair,186285
6188953f-37ce-451c-a4fd-a4e6c42b0ef9,2021-08-08,Philadelphia,42323,Condo,6,4,1271,2009,Good,152412
769c8354-1251-4c31-9382-cbdfe9322da5,2021-02-13,Los Angeles,81462,Mobile Home,2,4,1771,2003,Poor,593692
9736a22e-e2ad-4e92-8f47-718edfd3fa4d,2024-02-26,San Antonio,25320,Single Family,4,1,4326,2019,Excellent,166545
037ba5ad-4df8-4124-bf95-91b080326874,2024-07-15,Dallas,90499,Single Family,6,4,1543,2006,Excellent,468596
e4481622-ad74-406b-b397-d429e93ebc37,2024-08-19,New York,60141,Townhouse,2,1,2049,1959,Excellent,272128
cafebbf9-d856-4fd8-bbd6-c76eae500f56,2021-05-19,Dallas,07556,Multi-Family,5,1,4337,1989,Good,724533
6a2961ac-9d77-43e4-b3db-3a7db4bee2b0,2020-08-07,San Diego,86997,Multi-Family,2,1,3139,1956,Poor,758387
feb66ec4-4403-4c70-8be5-735374a566a9,2021-07-19,San Antonio,11720,Mobile Home,6,2,4559,1987,Excellent,860421
8e407eeb-651e-4160-a904-39ee1c03ed75,2021-03-30,New York,62372,Multi-Family,3,4,4860,2010,Good,835945
1042fafe-dff6-44f4-b25d-490e6d88c8b7,2022-12-14,Houston,35205,Multi-Family,3,1,2961,1952,Good,420250
186cd4cd-befd-4f82-9c9e-e4025b59b2e4,2024-03-07,Dallas,27698,Mobile Home,3,4,4252,2000,Poor,336663
b8759857-d82d-4dd8-b4ed-9cfc9297db25,2024-04-03,Philadelphia,01930,Single Family,6,2,4270,1996,Excellent,831163
e30283a6-ac69-49d1-b79f-58099d063087,2022-07-28,San Jose,61083,Condo,3,1,2353,2017,Excellent,858871
0547e5cc-3e4b-44a1-999d-47361b8852ca,2021-03-15,San Diego,66488,Townhouse,4,3,2952,1987,Fair,430714
e5b1dcd4-40cd-4663-8c4c-b363dfbec13a,2024-09-15,San Diego,36614,Single Family,5,2,2538,1985,Excellent,64995
44c6fb3b-ee28-4bb2-b020-3c2fb9bd4a1e,2024-04-06,New York,57399,Multi-Family,2,3,970,1990,Poor,73559
74befc59-357a-4f79-a998-093104791410,2021-12-02,Houston,88128,Multi-Family,2,4,2531,2018,Good,571244
35c2a332-0a46-440a-a979-d294c741e824,2022-03-28,Phoenix,02204,Mobile Home,6,4,1024,1962,Poor,401193
3a999e07-6078-42eb-9601-7afb378db5b4,2022-08-21,Dallas,64177,Townhouse,3,2,1494,2007,Excellent,448237
4e1dae0f-4b42-47e2-88d7-21fc0acac70a,2020-09-27,Chicago,61896,Condo,3,4,1197,1999,Good,672288
a3ca1155-807f-4eea-9262-39145a026019,2024-11-24,Phoenix,57242,Mobile Home,1,3,3662,1979,Poor,726479
22ba0737-0f94-4af5-af51-2d1a3dc62068,2021-07-05,San Diego,87055,Mobile Home,5,1,2936,2011,Excellent,494755
87647731-6e65-453b-b549-5a7b40226ed5,2020-12-23,San Diego,17416,Condo,4,1,2287,1974,Excellent,538051
b1e893cf-7ddc-4c68-b7ba-fe28a5ad7b05,2025-07-29,Los Angeles,29575,Condo,2,1,1172,1976,Excellent,875782
5e8d68c9-283e-4f86-95c4-4fcd74687820,2021-01-31,New York,82460,Multi-Family,1,2,2690,2000,Fair,489439
e97a52ce-80a2-4af1-ab50-6d6901c1023e,2022-09-01,San Jose,14911,Mobile Home,1,4,4269,2006,Fair,75517
ea7f47cc-0e3c-48b3-9ed8-02681270bcef,2023-06-10,Houston,59606,Single Family,6,3,4872,1996,Fair,521869
282baf8a-c390-4338-9df9-0c56e2d3aa00,2025-04-07,Chicago,92209,Single Family,2,4,2233,1988,Good,465466
4356bd32-6d04-4398-8de0-a3b5f33194d8,2021-09-29,Phoenix,07238,Mobile Home,6,4,2117,1965,Poor,265558
bc35aaf6-09be-43a3-ab71-b636cfd1aa0a,2022-04-14,Dallas,45343,Condo,4,4,4893,1971,Good,526111
4790b3dc-321b-42da-8939-f97227f1d378,2021-09-29,New York,94158,Townhouse,1,1,3257,2003,Good,925564
0de648a1-ff50-4b3a-841c-3f351654bf54,2022-04-14,Dallas,12527,Condo,1,3,4248,1970,Excellent,534282
f21e0441-bd19-4bcf-ab4b-4fab8fafb23e,2023-10-16,San Antonio,80171,Condo,5,3,4188,2021,Excellent,510014
a93a1863-0949-487a-b3e7-9932fef6ccb5,2025-07-13,Los Angeles,75846,Townhouse,4,4,2137,1965,Good,497415
77e53984-9b04-4d5d-b4df-f6f8c8fd58f7,2024-09-30,Houston,43603,Condo,1,1,3737,2008,Poor,567039
e4de1d65-e47e-4ed5-b14e-7d911e88f5a6,2021-06-25,Los Angeles,74939,Townhouse,4,1,697,1980,Fair,895978
8e2dec39-8a81-4d2e-bee5-f94f87d70880,2023-08-02,San Diego,27040,Mobile Home,2,3,3815,1991,Good,571396
ae1568eb-07ea-47e9-8b58-0856ac294502,2021-11-21,Los Angeles,32591,Townhouse,3,1,4350,1981,Good,155686
12289781-6885-487c-9a21-658c6ccd1250,2022-03-09,Chicago,85439,Single Family,1,1,3757,2008,Poor,662439
71d68267-78d0-464a-b951-ee4f36595c3c,2022-07-29,San Diego,22365,Townhouse,5,1,943,1983,Poor,315471
18643b88-4185-4de4-8b49-2ad1e4700e9a,2022-10-10,Phoenix,59601,Condo,2,2,1210,1958,Good,694606
cc8849a0-d50c-4b69-a898-258b9453611c,2024-07-19,Dallas,84683,Mobile Home,4,4,2327,1960,Excellent,997272
cee0b396-1c5a-4565-81ce-3bee2ae5d8a3,2024-10-03,Phoenix,53905,Townhouse,6,3,2890,1959,Excellent,769778
f66a0bdb-7eed-4a4c-bf80-2cf12b8f17a3,2025-03-25,San Antonio,11951,Condo,2,3,2454,1966,Good,537602
701ded9c-ea15-43aa-b4f5-e842d7991e98,2022-11-19,San Diego,06210,Townhouse,1,2,3208,2017,Excellent,748148
60569d16-81f9-4b19-8a94-b5b04c152b1a,2021-01-17,San Diego,97839,Mobile Home,4,4,2679,1997,Poor,690233
c0b01ad8-e947-4873-af4a-e867d11798f6,2021-09-19,Houston,67367,Mobile Home,3,3,2924,2001,Fair,263456
7291764b-58bd-421b-ad42-3f45e01b0850,2023-06-13,San Diego,47987,Single Family,2,1,1777,1974,Poor,358974
1ae7f1fa-05bc-40b2-982a-0b8e6eeab6ee,2022-11-09,Dallas,80113,Mobile Home,1,3,1691,1970,Fair,102446
9a400020-2ec6-45e1-a42d-70c491a70eec,2025-01-12,Chicago,22793,Condo,5,1,3391,2014,Good,458376
725a6be8-10c6-4f31-9982-e3cb0d4f655b,2023-11-25,San Antonio,44889,Mobile Home,6,2,2349,2012,Good,761943
b1f9b0a9-4546-4166-bc81-8ded4fb9c9d2,2023-12-04,Houston,60934,Mobile Home,4,1,3275,2000,Fair,477214
1f69ce1e-a0cf-470a-b02a-4381a63984c8,2024-09-30,San Jose,00540,Condo,2,3,1381,1985,Excellent,994734
74bca59a-f7a0-4ffe-bc0e-f4f6d74371a6,2025-02-06,Dallas,18615,Condo,2,3,3648,2015,Good,190148
5219f0de-12d8-4022-9b06-828ae9ba6d8d,2021-11-26,Chicago,38410,Mobile Home,3,3,2705,1964,Fair,643629
19ee9476-9e17-49b6-ae3e-6a7f8b00a83c,2022-04-12,Los Angeles,87491,Mobile Home,3,2,4467,1988,Excellent,81085
2b6df7dc-c69e-45e0-ba52-f0828bdfbcdd,2021-06-11,Phoenix,99683,Townhouse,5,2,2713,2019,Fair,367715
e6be5d32-df90-4e6e-8b7e-61901ddccee1,2023-07-02,San Antonio,22182,Mobile Home,6,4,4570,1950,Good,457931
8b109f70-f014-4781-bdb0-b2dc73b10392,2023-07-05,Philadelphia,68838,Single Family,5,3,2591,1972,Good,574006
790e29c8-cccd-4636-851f-fba3254cbc3f,2021-01-22,Dallas,60489,Single Family,1,1,1667,1988,Poor,440452
c4dd3841-940a-4fbe-860f-a918444e53bb,2023-04-05,Phoenix,14141,Single Family,1,2,2177,2006,Fair,55750
41c13ec2-a957-4d47-8f3d-5d48524544f7,2021-07-05,New York,60533,Single Family,5,3,1611,1983,Excellent,950363
